"id","title","slug","risk_score","salary","growth_rate","demand_level","description","created_at","calculated_risk","polling_risk","votes_count","hourly_salary","growth_projection_year","volume","job_score","ai_analysis","synonyms","job_code"
"8e1fe2b0-8f9a-4964-a6f7-cac0ad9607d9","Security Technologist","security-technologist","41","₹10,00,000 - ₹17,00,000","Steady","Very High","A Security Technologist is an occupation specializing in technologist within the Security domain. The automation risk for this role is currently rated at 41%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Technologist, Security Specialist","AIVSME:L1AU0TN"
"8e23d6a1-6d49-48d4-928f-59d9b2b4a396","Machine Learning Coach","machine-learning-coach","42","₹9,00,000 - ₹23,00,000","Steady","Medium","A Machine Learning Coach is an occupation specializing in coach within the Machine Learning domain. The automation risk for this role is currently rated at 42%.","2026-03-27 08:53:13.785498",,,"0",,,,,,"Coach, Machine Learning Specialist","AIVSME:OHE5KIZ"
"8e24c297-7213-49c4-a3af-d13a4b13edbc","Construction Engineer","construction-engineer","59","₹5,00,000 - ₹19,00,000","Steady","Low","A Construction Engineer is an occupation specializing in engineer within the Construction domain. The automation risk for this role is currently rated at 59%.","2026-03-27 08:53:09.926005",,,"0",,,,,,"Engineer, Construction Specialist","AIVSME:2B0DMUQ"
"8e36c906-1e36-4ecf-81a6-4b7744afcfb0","Agriculture Designer","agriculture-designer","63","₹10,00,000 - ₹24,00,000","Steady","High","A Agriculture Designer is an occupation specializing in designer within the Agriculture domain. The automation risk for this role is currently rated at 63%.","2026-03-27 08:53:10.400881",,,"0",,,,,,"Designer, Agriculture Specialist","AIVSME:A597FIS"
"8e78cc39-6fed-4d4a-ad11-726459875d48","Cooks, Fast Food","cooks-fast-food","66","₹4,00,000 - ₹18,00,000","Steady","High","A Cooks, Fast Food is a professional role involving various specialized tasks. The risk of automation is estimated at 66% based on market trends.","2026-03-27 08:53:06.728268",,,"0",,,,,,"Cooks, Fast Food, Cooks, Fast Food","AIVSME:G4BU2GL"
"8e7f1250-223a-4537-a6c5-13a12b31397c","Cyber Intelligence Expert","cyber-intelligence-expert","13","₹9,00,000 - ₹19,00,000","High","Medium","A Cyber Intelligence Expert is an occupation specializing in expert within the Cyber Intelligence domain. The automation risk for this role is currently rated at 13%.","2026-03-27 08:53:13.548008",,,"0",,,,,,"Expert, Cyber Intelligence Specialist","AIVSME:NKB8HIP"
"8e9036be-88df-4296-9b2a-fc1de52bff12","Real Estate Consultant","real-estate-consultant","84","₹11,00,000 - ₹13,00,000","Declining","Medium","A Real Estate Consultant is an occupation specializing in consultant within the Real Estate domain. The automation risk for this role is currently rated at 84%.","2026-03-27 08:53:10.640939",,,"0",,,,,,"Consultant, Real Estate Specialist","AIVSME:LVFAKA3"
"8ead278c-7a5c-4af2-a358-36fc7b7d79df","Cyber Intelligence Practitioner","cyber-intelligence-practitioner","26","₹6,00,000 - ₹21,00,000","High","Low","A Cyber Intelligence Practitioner is an occupation specializing in practitioner within the Cyber Intelligence domain. The automation risk for this role is currently rated at 26%.","2026-03-27 08:53:13.548008",,,"0",,,,,,"Practitioner, Cyber Intelligence Specialist","AIVSME:CFH1B2O"
"8ec17858-ec37-4268-a9fd-4ff28c396e39","Rail-Track Laying and Maintenance Equipment Operators","rail-track-laying-and-maintenance-equipment-operators","44","₹4,00,000 - ₹18,00,000","Steady","Low","A Rail-Track Laying and Maintenance Equipment Operators is a professional role involving various specialized tasks. The risk of automation is estimated at 44% based on market trends.","2026-03-27 08:53:08.472347",,,"0",,,,,,"Rail-Track Laying and Maintenance Equipment Operators, Rail-Track Laying, Maintenance Equipment Operators","AIVSME:FXSPILZ"
"8ecd4722-a046-40c7-8a59-c0bea62d381c","Hospitality Advisor","hospitality-advisor","49","₹6,00,000 - ₹22,00,000","Steady","Very High","A Hospitality Advisor is an occupation specializing in advisor within the Hospitality domain. The automation risk for this role is currently rated at 49%.","2026-03-27 08:53:10.163579",,,"0",,,,,,"Advisor, Hospitality Specialist","AIVSME:P3SVF9T"
"8ed53898-272b-47f2-8be2-93291a10d992","Preventive Medicine Physicians","preventive-medicine-physicians","79","₹4,00,000 - ₹18,00,000","Declining","High","A Preventive Medicine Physicians is a professional role involving various specialized tasks. The risk of automation is estimated at 79% based on market trends.","2026-03-27 08:53:08.472347",,,"0",,,,,,"Preventive Medicine Physicians","AIVSME:MO8Z0QB"
"8f00c1d3-c7e2-4b04-80ba-bcb99b7bc5c0","Sports Developer","sports-developer","62","₹7,00,000 - ₹26,00,000","Steady","High","A Sports Developer is an occupation specializing in developer within the Sports domain. The automation risk for this role is currently rated at 62%.","2026-03-27 08:53:12.818987",,,"0",,,,,,"Developer, Sports Specialist","AIVSME:6KTDX01"
"8f39b326-c1db-4521-9122-c5becd05ff03","Gaming Technologist","gaming-technologist","11","₹6,00,000 - ₹22,00,000","High","Very High","A Gaming Technologist is an occupation specializing in technologist within the Gaming domain. The automation risk for this role is currently rated at 11%.","2026-03-27 08:53:12.339728",,,"0",,,,,,"Technologist, Gaming Specialist","AIVSME:TVLI0V7"
"8f5e06aa-f552-42bb-b956-62889fc8967b","Home Appliance Repairers","home-appliance-repairers","34","₹4,00,000 - ₹18,00,000","High","Medium","A Home Appliance Repairers is a professional role involving various specialized tasks. The risk of automation is estimated at 34% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Home Appliance Repairers","AIVSME:H8VM1K0"
"8f5f803e-abad-416a-87ce-b8b8ac28bb86","Automotive Engineer","automotive-engineer","45","₹5,00,000 - ₹22,00,000","Steady","Low","A Automotive Engineer is an occupation specializing in engineer within the Automotive domain. The automation risk for this role is currently rated at 45%.","2026-03-27 08:53:10.879174",,,"0",,,,,,"Engineer, Automotive Specialist","AIVSME:U1H8JIE"
"8f604943-78bb-4292-9b50-7dbbdc21ed33","Information Technology Planner","information-technology-planner","24","₹10,00,000 - ₹13,00,000","High","Very High","A Information Technology Planner is an occupation specializing in planner within the Information Technology domain. The automation risk for this role is currently rated at 24%.","2026-03-27 08:53:08.977539",,,"0",,,,,,"Planner, Information Technology Specialist","AIVSME:TKIVANG"
"8f61ec42-4831-462e-a621-cfbd9118a7cf","Loan Officers","loan-officers","20","₹4,00,000 - ₹18,00,000","High","Very High","A Loan Officers is a professional role involving various specialized tasks. The risk of automation is estimated at 20% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Loan Officers","AIVSME:4EJGNF0"
"8f88a4eb-fa92-43f2-8e50-2744e0fbb57e","Property, Real Estate, and Community Association Managers","property-real-estate-and-community-association-managers","65","₹4,00,000 - ₹18,00,000","Steady","High","A Property, Real Estate, and Community Association Managers is a professional role involving various specialized tasks. The risk of automation is estimated at 65% based on market trends.","2026-03-27 08:53:08.472347",,,"0",,,,,,"Property, Real Estate, and Community Association Managers, Property, Real Estate,, Community Association Managers, Property, Real Estate, and Community Association Managers","AIVSME:OIOA25A"
"8f89ad3f-a91e-45ad-b9e2-439d72623527","Healthcare Coordinator","healthcare-coordinator","42","₹9,00,000 - ₹21,00,000","Steady","High","A Healthcare Coordinator is an occupation specializing in coordinator within the Healthcare domain. The automation risk for this role is currently rated at 42%.","2026-03-27 08:53:09.675103",,,"0",,,,,,"Coordinator, Healthcare Specialist","AIVSME:NUXLC1E"
"8fab2fc2-0b9c-4e7c-ad07-a9f7d96446fc","Bioinformatics Researcher","bioinformatics-researcher","44","₹10,00,000 - ₹18,00,000","Steady","High","A Bioinformatics Researcher is an occupation specializing in researcher within the Bioinformatics domain. The automation risk for this role is currently rated at 44%.","2026-03-27 08:53:14.587954",,,"0",,,,,,"Researcher, Bioinformatics Specialist","AIVSME:0QJL9UO"
"8fb0a2a1-0f73-4e14-9782-1cc4a75ef3c2","Renewable Systems Lead","renewable-systems-lead","66","₹9,00,000 - ₹12,00,000","Steady","Very High","A Renewable Systems Lead is an occupation specializing in lead within the Renewable Systems domain. The automation risk for this role is currently rated at 66%.","2026-03-27 08:53:14.317531",,,"0",,,,,,"Lead, Renewable Systems Specialist","AIVSME:LVQC2DX"
"8fc07e1a-9b2e-45fd-9936-bd779016edb6","Industrial Engineers","industrial-engineers","32","₹4,00,000 - ₹18,00,000","High","Low","A Industrial Engineers is a professional role involving various specialized tasks. The risk of automation is estimated at 32% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Industrial Engineers","AIVSME:XB9GAI5"
"8fc877cb-f9b8-4907-8175-3f937f4f95da","Appraisers and Assessors of Real Estate","appraisers-and-assessors-of-real-estate","31","₹4,00,000 - ₹18,00,000","High","High","A Appraisers and Assessors of Real Estate is a professional role involving various specialized tasks. The risk of automation is estimated at 31% based on market trends.","2026-03-27 08:53:06.472397",,,"0",,,,,,"Appraisers and Assessors of Real Estate, Appraisers, Assessors of Real Estate","AIVSME:1DPND3R"
"8ff30d0d-576a-4aa9-9b42-99208207ef11","Sports Coordinator","sports-coordinator","32","₹12,00,000 - ₹20,00,000","High","Medium","A Sports Coordinator is an occupation specializing in coordinator within the Sports domain. The automation risk for this role is currently rated at 32%.","2026-03-27 08:53:12.818987",,,"0",,,,,,"Coordinator, Sports Specialist","AIVSME:JSGSIPN"
"901a13a6-5581-4a0a-820e-f3d72a297956","Renewable Systems Engineer","renewable-systems-engineer","62","₹8,00,000 - ₹22,00,000","Steady","Very High","A Renewable Systems Engineer is an occupation specializing in engineer within the Renewable Systems domain. The automation risk for this role is currently rated at 62%.","2026-03-27 08:53:14.317531",,,"0",,,,,,"Engineer, Renewable Systems Specialist","AIVSME:YEIIIZQ"
"90416f04-b08c-4958-93a6-54059ebd7f93","Agricultural Equipment Operators","agricultural-equipment-operators","82","₹4,00,000 - ₹18,00,000","Declining","Low","A Agricultural Equipment Operators is a professional role involving various specialized tasks. The risk of automation is estimated at 82% based on market trends.","2026-03-27 08:53:06.176709",,,"0",,,,,,"Agricultural Equipment Operators","AIVSME:FLAXCD3"
"908272fd-abd5-4d45-9f87-936b00e9bcb6","Machine Learning Counsel","machine-learning-counsel","76","₹6,00,000 - ₹13,00,000","Declining","High","A Machine Learning Counsel is an occupation specializing in counsel within the Machine Learning domain. The automation risk for this role is currently rated at 76%.","2026-03-27 08:53:13.785498",,,"0",,,,,,"Counsel, Machine Learning Specialist","AIVSME:9997S8W"
"90b960ed-dd62-414c-a61d-d94e7fbe8346","Public Policy Auditor","public-policy-auditor","35","₹11,00,000 - ₹25,00,000","High","Very High","A Public Policy Auditor is an occupation specializing in auditor within the Public Policy domain. The automation risk for this role is currently rated at 35%.","2026-03-27 08:53:13.302902",,,"0",,,,,,"Auditor, Public Policy Specialist","AIVSME:5YY09S9"
"90bb4fbf-31ba-40be-9203-2fa38fa70cf4","Cyber Intelligence Strategist","cyber-intelligence-strategist","47","₹8,00,000 - ₹17,00,000","Steady","High","A Cyber Intelligence Strategist is an occupation specializing in strategist within the Cyber Intelligence domain. The automation risk for this role is currently rated at 47%.","2026-03-27 08:53:13.548008",,,"0",,,,,,"Strategist, Cyber Intelligence Specialist","AIVSME:WN7MQPX"
"90dd9cbf-63d0-490a-a562-a5e93a3eae73","Human Resources Auditor","human-resources-auditor","12","₹5,00,000 - ₹16,00,000","High","Medium","A Human Resources Auditor is an occupation specializing in auditor within the Human Resources domain. The automation risk for this role is currently rated at 12%.","2026-03-27 08:53:11.851993",,,"0",,,,,,"Auditor, Human Resources Specialist","AIVSME:GSKM7KL"
"90e58c3e-ba7f-46b9-a181-a5fd93bc152c","Structural Iron and Steel Workers","structural-iron-and-steel-workers","33","₹4,00,000 - ₹18,00,000","High","Very High","A Structural Iron and Steel Workers is a professional role involving various specialized tasks. The risk of automation is estimated at 33% based on market trends.","2026-03-27 08:53:08.737783",,,"0",,,,,,"Structural Iron and Steel Workers, Structural Iron, Steel Workers","AIVSME:XF5UBA5"
"910058a8-9859-462b-971d-69f60f527db1","Microsystems Engineers","microsystems-engineers","77","₹4,00,000 - ₹18,00,000","Declining","High","A Microsystems Engineers is a professional role involving various specialized tasks. The risk of automation is estimated at 77% based on market trends.","2026-03-27 08:53:08.232549",,,"0",,,,,,"Microsystems Engineers","AIVSME:BTIKPOL"
"910aea4f-7002-4cf8-b192-92e8398a60c3","Transportation Specialist","transportation-specialist","71","₹12,00,000 - ₹20,00,000","Declining","Very High","A Transportation Specialist is an occupation specializing in specialist within the Transportation domain. The automation risk for this role is currently rated at 71%.","2026-03-27 08:53:10.163579",,,"0",,,,,,"Specialist, Transportation Specialist","AIVSME:WD2LZ1M"
"913a836d-8147-494e-bf66-32e2726b70c1","Social Media Engineer","social-media-engineer","6","₹6,00,000 - ₹22,00,000","High","Medium","A Social Media Engineer is an occupation specializing in engineer within the Social Media domain. The automation risk for this role is currently rated at 6%.","2026-03-27 08:53:14.025718",,,"0",,,,,,"Engineer, Social Media Specialist","AIVSME:S66HGYD"
"91770365-f000-4cfe-97a0-a3c22ceb8516","Musician","musician","10","₹3,00,000 - ₹50,00,000","High","Competitive","A Musician is responsible for various tasks in the Media sector. The risk of automation is estimated at 10% based on current AI and robotics trends.","2026-03-27 08:53:06.176709",,,"0",,,,,,"Composer, Singer, Instrumentalist","AIVSME:APBLY3P"
"91887add-9d84-40fb-b25f-64acb7ed4ba7","Neuroscience Engineer","neuroscience-engineer","50","₹12,00,000 - ₹14,00,000","Steady","High","A Neuroscience Engineer is an occupation specializing in engineer within the Neuroscience domain. The automation risk for this role is currently rated at 50%.","2026-03-27 08:53:14.587954",,,"0",,,,,,"Engineer, Neuroscience Specialist","AIVSME:ND0824O"
"91a5450d-ec83-440e-a6f4-b194321745b1","Blockchain Artist","blockchain-artist","41","₹6,00,000 - ₹21,00,000","Steady","High","A Blockchain Artist is an occupation specializing in artist within the Blockchain domain. The automation risk for this role is currently rated at 41%.","2026-03-27 08:53:12.096286",,,"0",,,,,,"Artist, Blockchain Specialist","AIVSME:ACQFEOH"
"91d6f694-3997-4213-ac93-108396312820","Transportation Technologist","transportation-technologist","14","₹7,00,000 - ₹14,00,000","High","Very High","A Transportation Technologist is an occupation specializing in technologist within the Transportation domain. The automation risk for this role is currently rated at 14%.","2026-03-27 08:53:10.400881",,,"0",,,,,,"Technologist, Transportation Specialist","AIVSME:WEYKMPV"
"91d740e6-5ddd-4c62-8b27-1f87b9f412d9","Marketing Coordinator","marketing-coordinator","30","₹11,00,000 - ₹14,00,000","High","High","A Marketing Coordinator is an occupation specializing in coordinator within the Marketing domain. The automation risk for this role is currently rated at 30%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Coordinator, Marketing Specialist","AIVSME:9ZV8B33"
"91d83d77-b216-4eb8-825f-ebb6136d9b80","Architecture Coordinator","architecture-coordinator","25","₹8,00,000 - ₹24,00,000","High","Very High","A Architecture Coordinator is an occupation specializing in coordinator within the Architecture domain. The automation risk for this role is currently rated at 25%.","2026-03-27 08:53:12.579007",,,"0",,,,,,"Coordinator, Architecture Specialist","AIVSME:DPOXOZF"
"91e4a2f3-96a7-4a3d-bec5-0bdda84c31c6","Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic","23","₹4,00,000 - ₹18,00,000","High","Low","A Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic is a professional role involving various specialized tasks. The risk of automation is estimated at 23% based on market trends.","2026-03-27 08:53:08.232549",,,"0",,,,,,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic, Molding, Coremaking,, Casting Machine Setters, Operators,, Tenders, Metal, Plastic, Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","AIVSME:S5PWTIQ"
"91f29494-60c7-4f6d-be70-d66be975cd81","Construction Officer","construction-officer","73","₹10,00,000 - ₹12,00,000","Declining","Very High","A Construction Officer is an occupation specializing in officer within the Construction domain. The automation risk for this role is currently rated at 73%.","2026-03-27 08:53:09.926005",,,"0",,,,,,"Officer, Construction Specialist","AIVSME:QFCMTT9"
"91f34b5f-f502-4fe2-ad34-cb0e639578e4","Manufacturing Associate","manufacturing-associate","22","₹8,00,000 - ₹25,00,000","High","Very High","A Manufacturing Associate is an occupation specializing in associate within the Manufacturing domain. The automation risk for this role is currently rated at 22%.","2026-03-27 08:53:09.926005",,,"0",,,,,,"Associate, Manufacturing Specialist","AIVSME:P6YS456"
"9213b1b6-7427-49d4-bb9b-6d06d44e5c02","Consulting Artist","consulting-artist","73","₹12,00,000 - ₹24,00,000","Declining","High","A Consulting Artist is an occupation specializing in artist within the Consulting domain. The automation risk for this role is currently rated at 73%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Artist, Consulting Specialist","AIVSME:ZCO34RX"
"921837ac-15cc-4be0-a144-859ea0449b0e","Marketing Administrator","marketing-administrator","81","₹5,00,000 - ₹19,00,000","Declining","Medium","A Marketing Administrator is an occupation specializing in administrator within the Marketing domain. The automation risk for this role is currently rated at 81%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Administrator, Marketing Specialist","AIVSME:85CIT93"
"9221bc4d-d651-4782-9e81-77b3ce052eda","Automotive Engineers","automotive-engineers","17","₹4,00,000 - ₹18,00,000","High","Very High","A Automotive Engineers is a professional role involving various specialized tasks. The risk of automation is estimated at 17% based on market trends.","2026-03-27 08:53:06.472397",,,"0",,,,,,"Automotive Engineers","AIVSME:OE9J8A5"
"92801b79-4e9c-4ad4-92f0-813c263c7725","Logistics Specialist","logistics-specialist","43","₹6,00,000 - ₹14,00,000","Steady","Very High","A Logistics Specialist is an occupation specializing in specialist within the Logistics domain. The automation risk for this role is currently rated at 43%.","2026-03-27 08:53:11.119311",,,"0",,,,,,"Specialist, Logistics Specialist","AIVSME:LVX9DLE"
"928c04b4-8a0a-4d67-837c-6d0f496a8c7d","Teaching Assistants, Postsecondary","teaching-assistants-postsecondary","52","₹4,00,000 - ₹18,00,000","Steady","Low","A Teaching Assistants, Postsecondary is a professional role involving various specialized tasks. The risk of automation is estimated at 52% based on market trends.","2026-03-27 08:53:08.977539",,,"0",,,,,,"Teaching Assistants, Postsecondary, Teaching Assistants, Postsecondary","AIVSME:2ORIWPS"
"92993a2a-72f0-4998-85fd-b911241c898e","Court, Municipal, and License Clerks","court-municipal-and-license-clerks","13","₹4,00,000 - ₹18,00,000","High","High","A Court, Municipal, and License Clerks is a professional role involving various specialized tasks. The risk of automation is estimated at 13% based on market trends.","2026-03-27 08:53:06.728268",,,"0",,,,,,"Court, Municipal, and License Clerks, Court, Municipal,, License Clerks, Court, Municipal, and License Clerks","AIVSME:062SPSH"
"93225f00-98c7-4fd8-bfe7-a76b5e8f6c4c","Artificial Intelligence Counsel","artificial-intelligence-counsel","26","₹8,00,000 - ₹26,00,000","High","Very High","A Artificial Intelligence Counsel is an occupation specializing in counsel within the Artificial Intelligence domain. The automation risk for this role is currently rated at 26%.","2026-03-27 08:53:12.096286",,,"0",,,,,,"Counsel, Artificial Intelligence Specialist","AIVSME:23KIC2N"
"9333250c-a2d8-46fc-aab1-a5048f10468f","Nanotechnology Consultant","nanotechnology-consultant","63","₹10,00,000 - ₹26,00,000","Steady","Very High","A Nanotechnology Consultant is an occupation specializing in consultant within the Nanotechnology domain. The automation risk for this role is currently rated at 63%.","2026-03-27 08:53:13.785498",,,"0",,,,,,"Consultant, Nanotechnology Specialist","AIVSME:RM3ATLO"
"9363fa69-5936-4800-be70-831e93fbfe3b","Renewable Energy Counsel","renewable-energy-counsel","52","₹9,00,000 - ₹13,00,000","Steady","Very High","A Renewable Energy Counsel is an occupation specializing in counsel within the Renewable Energy domain. The automation risk for this role is currently rated at 52%.","2026-03-27 08:53:13.060418",,,"0",,,,,,"Counsel, Renewable Energy Specialist","AIVSME:FOXUK80"
"938bec26-07e4-4f13-9741-9347672c4c09","Massage Therapists","massage-therapists","24","₹4,00,000 - ₹18,00,000","High","Very High","A Massage Therapists is a professional role involving various specialized tasks. The risk of automation is estimated at 24% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Massage Therapists","AIVSME:D6GZ3OR"
"93b3f3e0-0c40-4932-a6e7-82afd1248043","Craft Artists","craft-artists","13","₹4,00,000 - ₹18,00,000","High","High","A Craft Artists is a professional role involving various specialized tasks. The risk of automation is estimated at 13% based on market trends.","2026-03-27 08:53:06.728268",,,"0",,,,,,"Craft Artists","AIVSME:DH3FXLP"
"93ba37b5-1ee2-4fcc-b4d1-5a3e839da2f4","Fintech Officer","fintech-officer","43","₹9,00,000 - ₹15,00,000","Steady","Low","A Fintech Officer is an occupation specializing in officer within the Fintech domain. The automation risk for this role is currently rated at 43%.","2026-03-27 08:53:13.060418",,,"0",,,,,,"Officer, Fintech Specialist","AIVSME:F36HPEA"
"93cd049a-445d-471b-a7fa-01bd16fed274","Quantum Computing Auditor","quantum-computing-auditor","82","₹12,00,000 - ₹17,00,000","Declining","Medium","A Quantum Computing Auditor is an occupation specializing in auditor within the Quantum Computing domain. The automation risk for this role is currently rated at 82%.","2026-03-27 08:53:13.785498",,,"0",,,,,,"Auditor, Quantum Computing Specialist","AIVSME:HKKMX8D"
"93cfc659-a2f0-4c7c-b3d9-a096eba21837","Digital Marketing Coach","digital-marketing-coach","58","₹8,00,000 - ₹16,00,000","Steady","High","A Digital Marketing Coach is an occupation specializing in coach within the Digital Marketing domain. The automation risk for this role is currently rated at 58%.","2026-03-27 08:53:14.025718",,,"0",,,,,,"Coach, Digital Marketing Specialist","AIVSME:EFL5PKO"
"93d3c81a-afc4-440c-95af-32502adb529f","Maintenance and Repair Workers, General","maintenance-and-repair-workers-general","13","₹4,00,000 - ₹18,00,000","High","Very High","A Maintenance and Repair Workers, General is a professional role involving various specialized tasks. The risk of automation is estimated at 13% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Maintenance and Repair Workers, General, Maintenance, Repair Workers, General, Maintenance and Repair Workers, General","AIVSME:BCIVBO2"
"93d46a06-225c-44a0-89c6-74864ce2846f","Media Analyst","media-analyst","14","₹5,00,000 - ₹20,00,000","High","High","A Media Analyst is an occupation specializing in analyst within the Media domain. The automation risk for this role is currently rated at 14%.","2026-03-27 08:53:10.163579",,,"0",,,,,,"Analyst, Media Specialist","AIVSME:82RVJAY"
"93d9d7c0-1510-443d-acb3-4ba6a2a278d7","Survey Researchers","survey-researchers","13","₹4,00,000 - ₹18,00,000","High","Very High","A Survey Researchers is a professional role involving various specialized tasks. The risk of automation is estimated at 13% based on market trends.","2026-03-27 08:53:08.737783",,,"0",,,,,,"Survey Researchers","AIVSME:LPQQQGC"
"94042cfe-677f-4db1-9d84-dd6f1857a955","Human Resources Strategist","human-resources-strategist","59","₹9,00,000 - ₹14,00,000","Steady","Low","A Human Resources Strategist is an occupation specializing in strategist within the Human Resources domain. The automation risk for this role is currently rated at 59%.","2026-03-27 08:53:11.851993",,,"0",,,,,,"Strategist, Human Resources Specialist","AIVSME:EA5A903"
"941705cd-8858-4a43-bbf5-7dc8fe02d5b2","Space Exploration Technologist","space-exploration-technologist","68","₹6,00,000 - ₹25,00,000","Steady","High","A Space Exploration Technologist is an occupation specializing in technologist within the Space Exploration domain. The automation risk for this role is currently rated at 68%.","2026-03-27 08:53:12.339728",,,"0",,,,,,"Technologist, Space Exploration Specialist","AIVSME:ROVOZ3X"
"9471dd4b-609b-4ac6-b08b-af819bf59e97","Power Plant Operators","power-plant-operators","74","₹4,00,000 - ₹18,00,000","Declining","Low","A Power Plant Operators is a professional role involving various specialized tasks. The risk of automation is estimated at 74% based on market trends.","2026-03-27 08:53:08.472347",,,"0",,,,,,"Power Plant Operators","AIVSME:7EOA8NV"
"948779c0-0034-493e-b998-c8af25b853a8","Information Technology Architect","information-technology-architect","76","₹10,00,000 - ₹18,00,000","Declining","Medium","A Information Technology Architect is an occupation specializing in architect within the Information Technology domain. The automation risk for this role is currently rated at 76%.","2026-03-27 08:53:08.977539",,,"0",,,,,,"Architect, Information Technology Specialist","AIVSME:FUKZ3M0"
"94947e75-a648-4189-8040-717b69078242","Aerospace Developer","aerospace-developer","80","₹10,00,000 - ₹19,00,000","Declining","Low","A Aerospace Developer is an occupation specializing in developer within the Aerospace domain. The automation risk for this role is currently rated at 80%.","2026-03-27 08:53:10.400881",,,"0",,,,,,"Developer, Aerospace Specialist","AIVSME:FQ7N32T"
"949ae043-3afd-4cf3-85ac-427e88688c96","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products","14","₹4,00,000 - ₹18,00,000","High","Low","A Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products is a professional role involving various specialized tasks. The risk of automation is estimated at 14% based on market trends.","2026-03-27 08:53:08.737783",,,"0",,,,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products, Sales Representatives, Wholesale, Manufacturing, Except Technical, Scientific Products, Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","AIVSME:7ZY5VA5"
"94a4bcba-b051-404a-a40d-db8e982c54e1","Digital Marketing Writer","digital-marketing-writer","5","₹6,00,000 - ₹25,00,000","High","Very High","A Digital Marketing Writer is an occupation specializing in writer within the Digital Marketing domain. The automation risk for this role is currently rated at 5%.","2026-03-27 08:53:14.025718",,,"0",,,,,,"Writer, Digital Marketing Specialist","AIVSME:E8ERTGY"
"94ab14cf-c26d-479a-8d81-65ce134d9a15","Bailiffs","bailiffs","9","₹4,00,000 - ₹18,00,000","High","Low","A Bailiffs is a professional role involving various specialized tasks. The risk of automation is estimated at 9% based on market trends.","2026-03-27 08:53:06.472397",,,"0",,,,,,"Bailiffs","AIVSME:PU92TSA"
"94d3aec1-3963-47be-9c6a-cf0d27124c27","Renewable Energy Advisor","renewable-energy-advisor","64","₹9,00,000 - ₹21,00,000","Steady","Very High","A Renewable Energy Advisor is an occupation specializing in advisor within the Renewable Energy domain. The automation risk for this role is currently rated at 64%.","2026-03-27 08:53:13.060418",,,"0",,,,,,"Advisor, Renewable Energy Specialist","AIVSME:QNJ8HPR"
"94daf5e8-d21c-4d03-b775-66fd40a15dc1","Information Technology Scientist","information-technology-scientist","55","₹7,00,000 - ₹26,00,000","Steady","High","A Information Technology Scientist is an occupation specializing in scientist within the Information Technology domain. The automation risk for this role is currently rated at 55%.","2026-03-27 08:53:08.977539",,,"0",,,,,,"Scientist, Information Technology Specialist","AIVSME:SVVQ8HZ"
"94f326ac-3a4f-4471-bb14-1ba199afbe19","Logistics Analyst","logistics-analyst","45","₹11,00,000 - ₹17,00,000","Steady","Medium","A Logistics Analyst is an occupation specializing in analyst within the Logistics domain. The automation risk for this role is currently rated at 45%.","2026-03-27 08:53:11.119311",,,"0",,,,,,"Analyst, Logistics Specialist","AIVSME:MXCI56T"
"94f7fd9e-ac8d-4c48-9943-c8df021f29b7","Chemical Associate","chemical-associate","66","₹9,00,000 - ₹13,00,000","Steady","Very High","A Chemical Associate is an occupation specializing in associate within the Chemical domain. The automation risk for this role is currently rated at 66%.","2026-03-27 08:53:12.579007",,,"0",,,,,,"Associate, Chemical Specialist","AIVSME:ZU6ILB1"
"950e97d5-b84f-407f-b91c-28a9518997f0","Sports Auditor","sports-auditor","64","₹6,00,000 - ₹16,00,000","Steady","High","A Sports Auditor is an occupation specializing in auditor within the Sports domain. The automation risk for this role is currently rated at 64%.","2026-03-27 08:53:12.818987",,,"0",,,,,,"Auditor, Sports Specialist","AIVSME:L6345IX"
"952d0582-6231-449e-98c2-a84e8ba79965","Telecommunications Advisor","telecommunications-advisor","82","₹10,00,000 - ₹23,00,000","Declining","High","A Telecommunications Advisor is an occupation specializing in advisor within the Telecommunications domain. The automation risk for this role is currently rated at 82%.","2026-03-27 08:53:10.879174",,,"0",,,,,,"Advisor, Telecommunications Specialist","AIVSME:92JYP7A"
